	Facies	Formation	Well Name	Depth	GR	ILD_log10	DeltaPHI	PHIND	PE	NM_M	RELPOS
220	3	B3 SH	SHRIMPLIN	2903.0	97.2321236428	0.464	9.1387761802	15.1366899377	3.49902894101	1	0.133
221	3	B3 SH	SHRIMPLIN	2903.5	95.1021236428	0.474	8.1387761802	21.9316899377	3.49902894101	1	0.1
222	3	B3 SH	SHRIMPLIN	2904.0	91.6521236428	0.501	6.4387761802	26.7166899377	3.29902894101	1	0.067
223	3	B3 SH	SHRIMPLIN	2904.5	85.1321236428	0.521	3.7387761802	25.8766899377	3.19902894101	1	0.033
224	8	B3 LM	SHRIMPLIN	2905.0	65.1521236428	0.534	2.5387761802	18.9216899377	3.19902894101	2	1.0
225	8	B3 LM	SHRIMPLIN	2905.5	32.8821236428	0.547	2.3387761802	12.2166899377	3.69902894101	2	0.917
226	8	B3 LM	SHRIMPLIN	2906.0	19.9021236428	0.549	1.9387761802	10.6316899377	4.79902894101	2	0.833
227	8	B3 LM	SHRIMPLIN	2906.5	14.5021236428	0.549	2.4387761802	11.0616899377	5.19902894101	2	0.75
228	8	B3 LM	SHRIMPLIN	2907.0	14.7321236428	0.558	3.5387761802	12.1516899377	5.39902894101	2	0.667
229	8	B3 LM	SHRIMPLIN	2907.5	14.9921236428	0.565	3.9387761802	13.1616899377	5.19902894101	2	0.583
230	8	B3 LM	SHRIMPLIN	2908.0	15.6621236428	0.56	3.7387761802	14.0216899377	5.19902894101	2	0.5
231	8	B3 LM	SHRIMPLIN	2908.5	16.9421236428	0.55	3.0387761802	14.2566899377	5.29902894101	2	0.417
232	8	B3 LM	SHRIMPLIN	2909.0	15.7621236428	0.534	3.1387761802	12.7066899377	5.49902894101	2	0.333
233	8	B3 LM	SHRIMPLIN	2909.5	15.6921236428	0.507	3.9387761802	11.0966899377	5.69902894101	2	0.25
234	8	B3 LM	SHRIMPLIN	2910.0	17.2721236428	0.484	3.6387761802	10.2266899377	5.69902894101	2	0.167
235	8	B3 LM	SHRIMPLIN	2910.5	25.3821236428	0.476	3.5387761802	10.8116899377	5.59902894101	2	0.083
236	2	B4 SH	SHRIMPLIN	2911.0	54.2821236428	0.48	5.7387761802	11.8666899377	5.09902894101	1	1.0
237	2	B4 SH	SHRIMPLIN	2911.5	77.8421236428	0.493	8.0387761802	11.7966899377	3.99902894101	1	0.966
238	2	B4 SH	SHRIMPLIN	2912.0	81.0621236428	0.496	8.6387761802	11.3466899377	3.59902894101	1	0.931
239	2	B4 SH	SHRIMPLIN	2912.5	64.8221236428	0.489	6.8387761802	10.6016899377	3.29902894101	1	0.897
240	2	B4 SH	SHRIMPLIN	2913.0	68.2821236428	0.476	6.3387761802	10.8916899377	3.49902894101	1	0.862
241	2	B4 SH	SHRIMPLIN	2913.5	62.1821236428	0.456	6.0387761802	11.8066899377	3.39902894101	1	0.828
242	2	B4 SH	SHRIMPLIN	2914.0	62.1121236428	0.447	6.8387761802	12.2066899377	3.39902894101	1	0.793
243	2	B4 SH	SHRIMPLIN	2914.5	59.8821236428	0.447	7.5387761802	12.4966899377	3.39902894101	1	0.759
244	2	B4 SH	SHRIMPLIN	2915.0	66.7421236428	0.446	7.6387761802	12.5716899377	3.29902894101	1	0.724
245	2	B4 SH	SHRIMPLIN	2915.5	68.7321236428	0.441	8.4387761802	12.5366899377	3.39902894101	1	0.69
246	2	B4 SH	SHRIMPLIN	2916.0	89.4521236428	0.431	10.0387761802	13.0566899377	3.29902894101	1	0.655
247	2	B4 SH	SHRIMPLIN	2916.5	92.2621236428	0.42	12.3387761802	14.4616899377	3.29902894101	1	0.621
248	2	B4 SH	SHRIMPLIN	2917.0	89.5021236428	0.41	13.6387761802	15.7816899377	3.19902894101	1	0.586
249	2	B4 SH	SHRIMPLIN	2917.5	72.4221236428	0.401	11.6387761802	15.5816899377	3.29902894101	1	0.552
250	2	B4 SH	SHRIMPLIN	2918.0	65.1021236428	0.389	10.4387761802	15.0966899377	3.19902894101	1	0.517
251	2	B4 SH	SHRIMPLIN	2918.5	61.4121236428	0.375	7.4387761802	14.6216899377	3.19902894101	1	0.483
252	2	B4 SH	SHRIMPLIN	2919.0	63.9921236428	0.362	6.4387761802	15.3366899377	2.99902894101	1	0.448
253	2	B4 SH	SHRIMPLIN	2919.5	60.0121236428	0.354	4.5387761802	15.0016899377	2.99902894101	1	0.414
254	2	B4 SH	SHRIMPLIN	2920.0	66.0521236428	0.348	4.4387761802	14.4416899377	3.09902894101	1	0.379
255	2	B4 SH	SHRIMPLIN	2920.5	74.6221236428	0.344	5.0387761802	13.8466899377	3.19902894101	1	0.345
256	2	B4 SH	SHRIMPLIN	2921.0	76.0621236428	0.344	5.9387761802	14.1916899377	3.29902894101	1	0.31
257	2	B4 SH	SHRIMPLIN	2921.5	77.8821236428	0.35	6.8387761802	14.3766899377	3.29902894101	1	0.276
258	2	B4 SH	SHRIMPLIN	2922.0	90.2421236428	0.354	7.1387761802	14.0766899377	3.19902894101	1	0.241
259	2	B4 SH	SHRIMPLIN	2922.5	100.222123643	0.362	6.9387761802	13.2216899377	3.19902894101	1	0.207
260	2	B4 SH	SHRIMPLIN	2923.0	104.552123643	0.367	8.0387761802	14.6316899377	3.19902894101	1	0.172
261	2	B4 SH	SHRIMPLIN	2923.5	117.812123643	0.382	8.6387761802	18.9566899377	3.39902894101	1	0.138
262	2	B4 SH	SHRIMPLIN	2924.0	119.692123643	0.403	12.2387761802	24.8616899377	3.49902894101	1	0.103
263	2	B4 SH	SHRIMPLIN	2924.5	114.472123643	0.436	13.7387761802	26.2416899377	3.19902894101	1	0.069
264	2	B4 SH	SHRIMPLIN	2925.0	76.1421236428	0.473	12.7387761802	21.6416899377	3.09902894101	1	0.034
265	8	B4 LM	SHRIMPLIN	2925.5	34.4821236428	0.509	8.2387761802	15.4666899377	3.39902894101	2	1.0
266	8	B4 LM	SHRIMPLIN	2926.0	17.9721236428	0.548	3.1387761802	11.8316899377	4.69902894101	2	0.889
267	8	B4 LM	SHRIMPLIN	2926.5	16.2121236428	0.597	1.7387761802	9.83668993775	5.89902894101	2	0.778
268	8	B4 LM	SHRIMPLIN	2927.0	16.9521236428	0.669	1.3387761802	7.54168993775	5.69902894101	2	0.667
269	8	B4 LM	SHRIMPLIN	2927.5	18.6621236428	0.745	2.3387761802	5.93168993775	5.69902894101	2	0.556
270	8	B4 LM	SHRIMPLIN	2928.0	30.7221236428	0.778	3.6387761802	5.83168993775	5.79902894101	2	0.444
271	8	B4 LM	SHRIMPLIN	2928.5	46.7421236428	0.775	3.6387761802	6.47168993775	5.59902894101	2	0.333
272	6	B4 LM	SHRIMPLIN	2929.0	49.3721236428	0.732	3.9387761802	6.69168993775	5.29902894101	2	0.222
273	6	B4 LM	SHRIMPLIN	2929.5	44.2121236428	0.669	5.7387761802	7.98668993775	4.99902894101	2	0.111
274	3	B5 SH	SHRIMPLIN	2930.0	54.9421236428	0.602	7.3387761802	10.2716899377	4.19902894101	1	1.0
275	3	B5 SH	SHRIMPLIN	2930.5	68.6021236428	0.55	9.9387761802	13.3466899377	3.59902894101	1	0.941
276	2	B5 SH	SHRIMPLIN	2931.0	84.8221236428	0.507	11.0387761802	14.7466899377	3.09902894101	1	0.882
277	2	B5 SH	SHRIMPLIN	2931.5	82.7821236428	0.462	11.9387761802	16.3666899377	3.19902894101	1	0.824
278	3	B5 SH	SHRIMPLIN	2932.0	95.5421236428	0.425	11.0387761802	18.0366899377	3.39902894101	1	0.765
279	3	B5 SH	SHRIMPLIN	2932.5	106.272123643	0.401	8.4387761802	21.3016899377	3.19902894101	1	0.706
280	3	B5 SH	SHRIMPLIN	2933.0	95.0921236428	0.394	7.8387761802	21.8266899377	3.19902894101	1	0.647
281	3	B5 SH	SHRIMPLIN	2933.5	96.5321236428	0.391	8.2387761802	20.4416899377	3.09902894101	1	0.588
282	3	B5 SH	SHRIMPLIN	2934.0	92.1721236428	0.391	11.1387761802	17.7366899377	3.29902894101	1	0.529
283	3	B5 SH	SHRIMPLIN	2934.5	100.152123643	0.391	11.6387761802	18.1116899377	3.19902894101	1	0.471
284	3	B5 SH	SHRIMPLIN	2935.0	101.682123643	0.387	11.9387761802	19.1166899377	3.19902894101	1	0.412
285	3	B5 SH	SHRIMPLIN	2935.5	100.482123643	0.38	13.8387761802	18.1216899377	3.19902894101	1	0.353
286	3	B5 SH	SHRIMPLIN	2936.0	102.052123643	0.369	15.5387761802	17.4266899377	3.39902894101	1	0.294
287	3	B5 SH	SHRIMPLIN	2936.5	109.812123643	0.358	15.2387761802	18.7216899377	3.69902894101	1	0.235
288	3	B5 SH	SHRIMPLIN	2937.0	118.152123643	0.354	18.5387761802	21.2966899377	3.89902894101	1	0.176
289	3	B5 SH	SHRIMPLIN	2937.5	119.142123643	0.358	17.9387761802	24.9716899377	3.79902894101	1	0.118
290	6	B5 LM	SHRIMPLIN	2938.0	63.3421236428	0.384	8.2387761802	20.8516899377	3.29902894101	2	1.0
291	6	B5 LM	SHRIMPLIN	2938.5	44.3521236428	0.398	6.1387761802	14.4716899377	3.39902894101	2	0.95
292	6	B5 LM	SHRIMPLIN	2939.0	37.6921236428	0.413	4.7387761802	12.1716899377	3.99902894101	2	0.9
293	6	B5 LM	SHRIMPLIN	2939.5	37.3421236428	0.438	4.4387761802	12.5466899377	4.99902894101	2	0.85
294	6	B5 LM	SHRIMPLIN	2940.0	39.6421236428	0.467	4.6387761802	13.0116899377	4.99902894101	2	0.8
295	8	B5 LM	SHRIMPLIN	2940.5	52.5921236428	0.487	5.1387761802	12.8366899377	5.29902894101	2	0.75
296	8	B5 LM	SHRIMPLIN	2941.0	53.7321236428	0.501	5.2387761802	12.7116899377	5.99902894101	2	0.7
297	8	B5 LM	SHRIMPLIN	2941.5	59.5921236428	0.504	5.5387761802	12.8016899377	6.09902894101	2	0.65
298	8	B5 LM	SHRIMPLIN	2942.0	62.9721236428	0.501	5.1387761802	12.9016899377	5.59902894101	2	0.6
299	8	B5 LM	SHRIMPLIN	2942.5	72.3721236428	0.496	4.6387761802	12.7966899377	5.09902894101	2	0.55
300	8	B5 LM	SHRIMPLIN	2943.0	81.1021236428	0.496	4.3387761802	12.5966899377	4.99902894101	2	0.5
301	8	B5 LM	SHRIMPLIN	2944.0	234.782123643	0.515	4.7387761802	11.4116899377	4.79902894101	2	0.4
302	8	B5 LM	SHRIMPLIN	2944.0	234.782123643	0.515	4.7387761802	11.4116899377	4.79902894101	2	0.4
303	8	B5 LM	SHRIMPLIN	2944.5	273.462123643	0.538	5.3387761802	10.0466899377	5.09902894101	2	0.35
304	8	B5 LM	SHRIMPLIN	2945.0	164.322123643	0.573	5.9387761802	8.48168993775	5.29902894101	2	0.3
305	8	B5 LM	SHRIMPLIN	2945.5	101.482123643	0.6	5.9387761802	7.80668993775	5.69902894101	2	0.25
306	6	B5 LM	SHRIMPLIN	2946.0	84.5821236428	0.616	4.3387761802	7.58168993775	5.69902894101	2	0.2
307	6	B5 LM	SHRIMPLIN	2946.5	84.5821236428	0.616	4.3387761802	7.58168993775	5.69902894101	2	0.2
308	8	B5 LM	SHRIMPLIN	2947.0	91.0021236428	0.621	3.5387761802	7.79668993775	5.69902894101	2	0.15
309	4	B5 LM	SHRIMPLIN	2947.5	116.022123643	0.605	3.8387761802	7.73168993775	5.49902894101	2	0.1
310	4	B5 LM	SHRIMPLIN	2948.0	129.722123643	0.574	5.0387761802	8.61168993775	4.69902894101	2	0.05
311	3	C SH	SHRIMPLIN	2948.5	130.932123643	0.545	6.2387761802	12.1716899377	4.19902894101	1	1.0
312	3	C SH	SHRIMPLIN	2949.0	127.232123643	0.519	7.5387761802	17.5866899377	3.59902894101	1	0.982
313	3	C SH	SHRIMPLIN	2949.5	115.312123643	0.484	10.4387761802	20.0666899377	3.29902894101	1	0.965
314	3	C SH	SHRIMPLIN	2950.0	110.352123643	0.453	13.2387761802	19.6316899377	3.19902894101	1	0.947
315	3	C SH	SHRIMPLIN	2950.5	95.9521236428	0.433	12.9387761802	17.9466899377	3.19902894101	1	0.93
316	3	C SH	SHRIMPLIN	2951.0	92.0821236428	0.415	14.9387761802	17.1916899377	3.49902894101	1	0.912
317	3	C SH	SHRIMPLIN	2951.5	92.3121236428	0.401	14.7387761802	16.8566899377	3.59902894101	1	0.895
318	3	C SH	SHRIMPLIN	2952.0	84.3021236428	0.401	14.9387761802	17.0416899377	3.69902894101	1	0.877
319	3	C SH	SHRIMPLIN	2952.5	85.9121236428	0.405	14.1387761802	16.7266899377	3.69902894101	1	0.86
320	3	C SH	SHRIMPLIN	2953.0	86.1321236428	0.41	13.5387761802	16.5066899377	3.69902894101	1	0.842
321	3	C SH	SHRIMPLIN	2953.5	87.9221236428	0.418	13.6387761802	16.7366899377	3.59902894101	1	0.825
322	3	C SH	SHRIMPLIN	2954.0	86.6621236428	0.425	14.1387761802	16.9416899377	3.59902894101	1	0.807
323	3	C SH	SHRIMPLIN	2954.5	85.2921236428	0.431	14.7387761802	17.8466899377	3.49902894101	1	0.789
324	3	C SH	SHRIMPLIN	2955.0	86.9721236428	0.441	13.9387761802	18.4566899377	3.49902894101	1	0.772
325	3	C SH	SHRIMPLIN	2955.5	88.3921236428	0.456	13.4387761802	18.0516899377	3.59902894101	1	0.754
326	3	C SH	SHRIMPLIN	2956.0	85.7121236428	0.471	13.6387761802	15.6366899377	3.79902894101	1	0.737
327	3	C SH	SHRIMPLIN	2956.5	79.9521236428	0.48	13.1387761802	13.7216899377	4.09902894101	1	0.719
328	3	C SH	SHRIMPLIN	2957.0	72.3021236428	0.489	13.4387761802	13.0516899377	4.29902894101	1	0.702
329	3	C SH	SHRIMPLIN	2957.5	69.6821236428	0.496	13.0387761802	13.7866899377	4.19902894101	1	0.684
330	3	C SH	SHRIMPLIN	2958.0	78.4221236428	0.504	13.5387761802	13.8166899377	4.09902894101	1	0.667
331	3	C SH	SHRIMPLIN	2958.5	82.1721236428	0.509	12.2387761802	14.2766899377	3.99902894101	1	0.649
332	3	C SH	SHRIMPLIN	2959.0	85.4321236428	0.509	12.6387761802	15.2166899377	3.99902894101	1	0.632
333	3	C SH	SHRIMPLIN	2959.5	92.6121236428	0.508	13.7387761802	16.4666899377	3.89902894101	1	0.614
334	3	C SH	SHRIMPLIN	2960.0	88.9021236428	0.507	14.6387761802	16.8866899377	3.89902894101	1	0.596
335	3	C SH	SHRIMPLIN	2960.5	90.4321236428	0.505	13.7387761802	16.3016899377	3.79902894101	1	0.579
336	3	C SH	SHRIMPLIN	2961.0	87.4021236428	0.504	12.7387761802	15.2266899377	3.99902894101	1	0.561
337	3	C SH	SHRIMPLIN	2961.5	84.0921236428	0.507	12.5387761802	15.1216899377	3.99902894101	1	0.544
338	3	C SH	SHRIMPLIN	2962.0	87.2421236428	0.509	12.0387761802	15.1466899377	3.89902894101	1	0.526
339	3	C SH	SHRIMPLIN	2962.5	84.8521236428	0.511	12.0387761802	14.8216899377	3.89902894101	1	0.509
340	3	C SH	SHRIMPLIN	2963.0	84.8621236428	0.507	11.3387761802	14.3366899377	3.89902894101	1	0.491
341	3	C SH	SHRIMPLIN	2963.5	88.3521236428	0.493	10.5387761802	15.6966899377	4.19902894101	1	0.474
342	3	C SH	SHRIMPLIN	2964.0	90.6621236428	0.48	11.1387761802	18.0116899377	4.19902894101	1	0.456
343	3	C SH	SHRIMPLIN	2964.5	94.5421236428	0.471	12.3387761802	20.7516899377	3.89902894101	1	0.439
344	3	C SH	SHRIMPLIN	2965.0	96.2921236428	0.462	15.0387761802	22.0266899377	3.59902894101	1	0.421
345	3	C SH	SHRIMPLIN	2965.5	99.4021236428	0.456	17.2387761802	22.9716899377	3.39902894101	1	0.404
346	3	C SH	SHRIMPLIN	2966.0	97.5321236428	0.453	16.7387761802	22.1216899377	3.39902894101	1	0.386
347	3	C SH	SHRIMPLIN	2966.5	98.4921236428	0.45	15.3387761802	20.3516899377	3.59902894101	1	0.368
348	2	C SH	SHRIMPLIN	2967.0	86.1621236428	0.452	13.5387761802	17.5316899377	3.69902894101	1	0.351
349	2	C SH	SHRIMPLIN	2967.5	89.4221236428	0.461	12.2387761802	16.3116899377	3.79902894101	1	0.333
350	2	C SH	SHRIMPLIN	2968.0	89.1121236428	0.471	11.7387761802	15.8766899377	3.89902894101	1	0.316
351	2	C SH	SHRIMPLIN	2968.5	87.6221236428	0.484	12.1387761802	15.8666899377	3.79902894101	1	0.298
352	2	C SH	SHRIMPLIN	2969.0	84.3221236428	0.502	12.3387761802	15.6866899377	3.89902894101	1	0.281
353	2	C SH	SHRIMPLIN	2969.5	83.2421236428	0.517	12.3387761802	15.2316899377	3.79902894101	1	0.263
354	2	C SH	SHRIMPLIN	2970.0	84.7821236428	0.525	12.5387761802	14.7816899377	3.99902894101	1	0.246
355	2	C SH	SHRIMPLIN	2970.5	84.0021236428	0.531	10.8387761802	15.4716899377	3.89902894101	1	0.228
356	3	C SH	SHRIMPLIN	2971.0	90.9721236428	0.535	10.9387761802	15.2366899377	3.89902894101	1	0.211
357	3	C SH	SHRIMPLIN	2971.5	83.7021236428	0.537	11.4387761802	14.2516899377	3.89902894101	1	0.193
358	3	C SH	SHRIMPLIN	2972.0	81.4221236428	0.538	10.9387761802	14.0166899377	3.99902894101	1	0.175
359	3	C SH	SHRIMPLIN	2972.5	80.4921236428	0.538	10.1387761802	14.4666899377	3.89902894101	1	0.158
360	3	C SH	SHRIMPLIN	2973.0	83.9121236428	0.539	10.0387761802	15.1116899377	3.79902894101	1	0.14
361	3	C SH	SHRIMPLIN	2973.5	83.3421236428	0.535	10.1387761802	15.7316899377	3.69902894101	1	0.123
362	3	C SH	SHRIMPLIN	2974.0	86.6721236428	0.529	10.9387761802	15.1166899377	3.79902894101	1	0.105
363	3	C SH	SHRIMPLIN	2974.5	86.6921236428	0.521	10.6387761802	13.9966899377	3.69902894101	1	0.088
364	3	C SH	SHRIMPLIN	2975.0	84.8921236428	0.515	11.0387761802	14.0666899377	3.89902894101	1	0.07
365	3	C SH	SHRIMPLIN	2975.5	84.7321236428	0.516	13.6387761802	20.0016899377	3.69902894101	1	0.053
366	3	C SH	SHRIMPLIN	2976.0	87.8621236428	0.543	16.2387761802	23.3866899377	3.59902894101	1	0.035
367	3	C SH	SHRIMPLIN	2976.5	86.0421236428	0.584	15.0387761802	20.8216899377	3.29902894101	1	0.018
368	5	C LM	SHRIMPLIN	2977.0	56.4121236428	0.627	10.4387761802	12.1166899377	3.69902894101	2	1.0
369	5	C LM	SHRIMPLIN	2977.5	32.6721236428	0.667	6.2387761802	6.42168993775	4.39902894101	2	0.99
370	5	C LM	SHRIMPLIN	2978.0	25.0421236428	0.708	5.9387761802	4.84668993775	5.49902894101	2	0.98
371	5	C LM	SHRIMPLIN	2978.5	18.2421236428	0.77	5.3387761802	4.69668993775	5.19902894101	2	0.971
372	5	C LM	SHRIMPLIN	2979.0	18.2621236428	0.874	4.9387761802	4.67168993775	4.99902894101	2	0.961
373	5	C LM	SHRIMPLIN	2979.5	14.3921236428	0.947	3.9387761802	5.70668993775	5.09902894101	2	0.951
374	8	C LM	SHRIMPLIN	2980.0	13.9721236428	0.983	2.3387761802	7.35168993775	5.19902894101	2	0.941
375	8	C LM	SHRIMPLIN	2980.5	13.2621236428	0.983	0.138776180204	8.36668993775	5.39902894101	2	0.931
376	8	C LM	SHRIMPLIN	2981.0	16.6921236428	0.946	0.138776180204	8.53168993775	5.39902894101	2	0.922
377	8	C LM	SHRIMPLIN	2981.5	31.3321236428	0.907	3.7387761802	8.69668993775	4.99902894101	2	0.912
378	5	C LM	SHRIMPLIN	2982.0	49.3921236428	0.881	9.4387761802	10.0266899377	4.49902894101	2	0.902
379	5	C LM	SHRIMPLIN	2982.5	65.3121236428	0.862	13.3387761802	9.78668993775	3.99902894101	2	0.892
380	5	C LM	SHRIMPLIN	2983.0	64.2821236428	0.841	11.1387761802	9.24168993775	4.29902894101	2	0.882
381	5	C LM	SHRIMPLIN	2983.5	42.4621236428	0.819	7.1387761802	8.02168993775	4.69902894101	2	0.873
382	8	C LM	SHRIMPLIN	2984.0	29.9421236428	0.794	4.8387761802	7.48168993775	4.79902894101	2	0.863
383	8	C LM	SHRIMPLIN	2984.5	21.2121236428	0.772	3.5387761802	7.98168993775	4.99902894101	2	0.853
384	8	C LM	SHRIMPLIN	2985.0	28.0721236428	0.768	2.2387761802	8.29668993775	5.09902894101	2	0.843
385	8	C LM	SHRIMPLIN	2985.5	31.1021236428	0.775	1.5387761802	8.51668993775	5.19902894101	2	0.833
386	5	C LM	SHRIMPLIN	2986.0	36.6121236428	0.78	0.938776180204	8.16668993775	4.79902894101	2	0.824
387	5	C LM	SHRIMPLIN	2986.5	36.0821236428	0.783	0.538776180204	8.11668993775	4.29902894101	2	0.814
388	5	C LM	SHRIMPLIN	2987.0	42.0421236428	0.787	0.638776180204	7.47668993775	3.99902894101	2	0.804
389	5	C LM	SHRIMPLIN	2987.5	44.2921236428	0.792	1.5387761802	6.77168993775	3.99902894101	2	0.794
390	5	C LM	SHRIMPLIN	2988.0	43.1721236428	0.803	2.1387761802	6.21668993775	4.09902894101	2	0.784
391	5	C LM	SHRIMPLIN	2988.5	39.8021236428	0.82	2.3387761802	6.04168993775	4.29902894101	2	0.775
392	5	C LM	SHRIMPLIN	2989.0	41.6921236428	0.839	2.3387761802	6.61168993775	4.39902894101	2	0.765
393	5	C LM	SHRIMPLIN	2989.5	43.0021236428	0.865	2.5387761802	7.01168993775	4.29902894101	2	0.755
394	5	C LM	SHRIMPLIN	2990.0	42.5821236428	0.889	2.4387761802	7.33168993775	4.19902894101	2	0.745
395	5	C LM	SHRIMPLIN	2990.5	41.5121236428	0.906	2.7387761802	6.94168993775	3.99902894101	2	0.735
396	5	C LM	SHRIMPLIN	2991.0	46.6721236428	0.918	2.1387761802	6.70668993775	4.19902894101	2	0.725
397	5	C LM	SHRIMPLIN	2991.5	48.9821236428	0.929	2.4387761802	6.68668993775	4.29902894101	2	0.716
398	5	C LM	SHRIMPLIN	2992.0	51.8121236428	0.936	2.1387761802	7.07168993775	4.49902894101	2	0.706
399	5	C LM	SHRIMPLIN	2992.5	45.8521236428	0.94	2.7387761802	7.44668993775	4.19902894101	2	0.696
400	5	C LM	SHRIMPLIN	2993.0	45.8521236428	0.94	2.7387761802	7.44668993775	4.19902894101	2	0.696
401	5	C LM	SHRIMPLIN	2993.5	46.8121236428	0.943	2.4387761802	7.65668993775	4.39902894101	2	0.686
402	5	C LM	SHRIMPLIN	2994.0	47.4821236428	0.946	2.9387761802	7.70668993775	3.99902894101	2	0.676
403	5	C LM	SHRIMPLIN	2994.5	48.8621236428	0.947	3.1387761802	7.33168993775	3.99902894101	2	0.667
404	5	C LM	SHRIMPLIN	2995.0	45.8621236428	0.949	4.6387761802	6.86668993775	3.79902894101	2	0.657
405	5	C LM	SHRIMPLIN	2995.5	51.6121236428	0.952	4.3387761802	6.88168993775	4.09902894101	2	0.647
406	5	C LM	SHRIMPLIN	2996.0	49.2621236428	0.954	3.9387761802	7.08668993775	4.29902894101	2	0.637
407	5	C LM	SHRIMPLIN	2996.5	52.3821236428	0.956	3.7387761802	7.10668993775	4.39902894101	2	0.627
408	5	C LM	SHRIMPLIN	2997.0	50.5721236428	0.96	4.3387761802	6.66668993775	4.49902894101	2	0.618
409	5	C LM	SHRIMPLIN	2997.5	49.6921236428	0.963	4.5387761802	6.64668993775	4.59902894101	2	0.608
410	5	C LM	SHRIMPLIN	2998.0	46.4621236428	0.967	4.8387761802	6.69168993775	4.59902894101	2	0.598
411	5	C LM	SHRIMPLIN	2998.5	50.1721236428	0.972	4.6387761802	6.81668993775	4.49902894101	2	0.588
412	5	C LM	SHRIMPLIN	2999.0	55.8321236428	0.969	4.7387761802	6.47668993775	4.29902894101	2	0.578
413	5	C LM	SHRIMPLIN	2999.5	74.4721236428	0.954	4.8387761802	6.14168993775	4.19902894101	2	0.569
414	4	C LM	SHRIMPLIN	3000.0	126.302123643	0.936	5.2387761802	6.41168993775	4.19902894101	2	0.559
415	4	C LM	SHRIMPLIN	3000.5	273.982123643	0.92	6.9387761802	7.65168993775	4.49902894101	2	0.549
416	4	C LM	SHRIMPLIN	3001.0	358.722123643	0.903	8.5387761802	10.0366899377	4.59902894101	2	0.539
417	4	C LM	SHRIMPLIN	3001.5	361.132123643	0.896	9.9387761802	12.2566899377	4.79902894101	2	0.529
418	4	C LM	SHRIMPLIN	3002.0	227.972123643	0.894	10.3387761802	12.6716899377	4.69902894101	2	0.52
419	5	C LM	SHRIMPLIN	3002.5	115.412123643	0.893	10.0387761802	11.2416899377	4.59902894101	2	0.51
420	5	C LM	SHRIMPLIN	3003.0	80.4121236428	0.893	9.3387761802	9.05668993775	4.29902894101	2	0.5
421	5	C LM	SHRIMPLIN	3003.5	65.0421236428	0.898	8.4387761802	8.13168993775	4.49902894101	2	0.49
422	5	C LM	SHRIMPLIN	3004.0	49.8421236428	0.91	7.6387761802	7.58668993775	4.79902894101	2	0.48
423	5	C LM	SHRIMPLIN	3004.5	51.0221236428	0.925	7.3387761802	7.79668993775	5.09902894101	2	0.471
424	5	C LM	SHRIMPLIN	3005.0	52.6121236428	0.942	7.6387761802	7.84168993775	4.99902894101	2	0.461
425	5	C LM	SHRIMPLIN	3005.5	56.8621236428	0.975	7.8387761802	8.30168993775	4.89902894101	2	0.441
426	5	C LM	SHRIMPLIN	3006.0	60.5921236428	0.982	7.8387761802	8.33668993775	4.89902894101	2	0.431
427	5	C LM	SHRIMPLIN	3006.5	57.3421236428	0.985	7.6387761802	8.07168993775	4.69902894101	2	0.422
428	5	C LM	SHRIMPLIN	3007.0	53.5621236428	0.986	7.2387761802	8.13168993775	4.59902894101	2	0.412
429	5	C LM	SHRIMPLIN	3007.5	52.0021236428	0.986	7.1387761802	8.16668993775	4.69902894101	2	0.402
430	5	C LM	SHRIMPLIN	3008.0	53.6421236428	0.986	7.4387761802	8.46168993775	4.79902894101	2	0.392
431	5	C LM	SHRIMPLIN	3008.5	55.2021236428	0.985	7.7387761802	8.54168993775	4.79902894101	2	0.382
432	5	C LM	SHRIMPLIN	3009.0	50.1421236428	0.982	7.2387761802	8.38168993775	4.69902894101	2	0.373
433	5	C LM	SHRIMPLIN	3009.5	55.5821236428	0.971	7.1387761802	8.29668993775	4.49902894101	2	0.363
434	5	C LM	SHRIMPLIN	3010.0	53.7521236428	0.955	6.8387761802	8.03668993775	4.49902894101	2	0.353
435	5	C LM	SHRIMPLIN	3010.5	50.2121236428	0.937	7.1387761802	8.86168993775	4.59902894101	2	0.343
436	5	C LM	SHRIMPLIN	3011.0	63.4121236428	0.915	7.1387761802	9.95168993775	4.99902894101	2	0.333
437	5	C LM	SHRIMPLIN	3011.5	61.9121236428	0.889	8.0387761802	11.3916899377	5.19902894101	2	0.324
438	5	C LM	SHRIMPLIN	3012.0	68.6021236428	0.863	8.1387761802	12.2816899377	5.09902894101	2	0.314
439	5	C LM	SHRIMPLIN	3012.5	74.1621236428	0.836	8.2387761802	12.1716899377	4.79902894101	2	0.304
440	4	C LM	SHRIMPLIN	3013.0	73.8421236428	0.816	8.0387761802	12.3716899377	4.69902894101	2	0.294
441	4	C LM	SHRIMPLIN	3013.5	71.4921236428	0.798	8.9387761802	12.9416899377	4.59902894101	2	0.284
442	4	C LM	SHRIMPLIN	3014.0	79.7521236428	0.782	10.0387761802	14.2366899377	4.39902894101	2	0.275
443	4	C LM	SHRIMPLIN	3014.5	80.8821236428	0.776	11.0387761802	14.8616899377	4.29902894101	2	0.265
444	4	C LM	SHRIMPLIN	3015.0	96.8321236428	0.775	9.4387761802	13.7416899377	4.29902894101	2	0.255
445	4	C LM	SHRIMPLIN	3015.5	92.7421236428	0.771	7.8387761802	11.4816899377	4.39902894101	2	0.245
